num_qubits,depth,total_gates,h_gates,x_gates,y_gates,z_gates,cx_gates,cz_gates,rx_gates,ry_gates,rz_gates,measurement_gates,barriers,circuit_name,attack_type,noise_rate,sample_id,tvd,label
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.005,2,0.6949999999999998,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.01,0,0.774999999999999,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.01,1,0.774999999999999,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.01,2,0.7249999999999994,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.02,0,0.829999999999999,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.02,1,0.764999999999999,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.02,2,0.8099999999999989,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.03,0,0.784999999999999,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.03,1,0.7649999999999991,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.03,2,0.7999999999999987,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.04,0,0.814999999999999,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.04,1,0.769999999999999,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.04,2,0.7749999999999992,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.05,0,0.7649999999999989,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.05,1,0.7749999999999988,1
8,174,1018,2,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,multiple_gate_insertion,0.05,2,0.7899999999999991,1
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.005,0,0.6999999999999995,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.005,1,0.6749999999999997,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.005,2,0.6949999999999993,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.01,0,0.7599999999999993,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.01,1,0.7399999999999997,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.01,2,0.7299999999999994,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.02,0,0.7799999999999991,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.02,1,0.7899999999999991,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.02,2,0.7799999999999988,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.03,0,0.7799999999999991,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.03,1,0.7449999999999993,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.03,2,0.8099999999999986,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.04,0,0.7799999999999992,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.04,1,0.7549999999999993,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.04,2,0.7499999999999994,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.05,0,0.7899999999999987,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.05,1,0.7649999999999991,0
8,173,1016,0,0,0,0,192,0,256,144,160,8,0,dnn_n8.qasm,normal,0.05,2,0.759999999999999,0
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.005,0,0.3200000000000001,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.005,1,0.24500000000000005,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.005,2,0.29000000000000015,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.01,0,0.31500000000000017,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.01,1,0.45000000000000023,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.01,2,0.3450000000000001,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.02,0,0.48500000000000026,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.02,1,0.4750000000000002,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.02,2,0.4700000000000003,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.03,0,0.4500000000000002,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.03,1,0.48500000000000026,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.03,2,0.56,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.04,0,0.5250000000000001,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.04,1,0.4800000000000002,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.04,2,0.5200000000000001,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.05,0,0.5050000000000001,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.05,1,0.48500000000000026,1
5,77,118,62,0,0,0,48,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_deletion,0.05,2,0.5100000000000001,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.005,0,0.20500000000000002,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.005,1,0.31500000000000017,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.005,2,0.2950000000000001,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.01,0,0.3950000000000002,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.01,1,0.38000000000000017,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.01,2,0.3850000000000002,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.02,0,0.4950000000000002,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.02,1,0.4500000000000002,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.02,2,0.4650000000000002,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.03,0,0.5550000000000002,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.03,1,0.5050000000000001,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.03,2,0.5250000000000001,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.04,0,0.4850000000000002,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.04,1,0.5250000000000002,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.04,2,0.5750000000000002,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.05,0,0.5000000000000002,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.05,1,0.5200000000000001,1
5,78,120,62,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_insertion,0.05,2,0.4950000000000002,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.005,0,0.4850000000000002,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.005,1,0.5150000000000001,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.005,2,0.5450000000000002,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.01,0,0.5250000000000002,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.01,1,0.5050000000000002,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.01,2,0.5650000000000002,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.02,0,0.5250000000000001,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.02,1,0.5750000000000002,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.02,2,0.5000000000000002,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.03,0,0.5450000000000003,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.03,1,0.5650000000000001,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.03,2,0.4700000000000002,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.04,0,0.4500000000000002,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.04,1,0.5400000000000001,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.04,2,0.48500000000000026,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.05,0,0.5250000000000001,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.05,1,0.4750000000000002,1
5,78,119,61,0,0,1,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,gate_substitution,0.05,2,0.4900000000000002,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.005,0,0.5500000000000002,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.005,1,0.5000000000000001,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.005,2,0.5950000000000002,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.01,0,0.545,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.01,1,0.5200000000000002,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.01,2,0.5350000000000001,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.02,0,0.5000000000000002,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.02,1,0.5050000000000001,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.02,2,0.5000000000000001,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.03,0,0.5000000000000002,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.03,1,0.5100000000000002,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.03,2,0.5450000000000002,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.04,0,0.5450000000000002,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.04,1,0.48500000000000015,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.04,2,0.5150000000000002,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.05,0,0.5700000000000002,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.05,1,0.5100000000000001,1
5,79,122,64,0,1,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,multiple_gate_insertion,0.05,2,0.5000000000000001,1
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.005,0,0.33500000000000013,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.005,1,0.2800000000000001,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.005,2,0.25500000000000006,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.01,0,0.4200000000000002,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.01,1,0.3800000000000001,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.01,2,0.4850000000000002,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.02,0,0.5150000000000003,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.02,1,0.4600000000000002,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.02,2,0.4900000000000002,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.03,0,0.5350000000000001,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.03,1,0.49000000000000027,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.03,2,0.5750000000000003,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.04,0,0.5100000000000002,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.04,1,0.5150000000000002,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.04,2,0.5400000000000001,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.05,0,0.5450000000000003,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.05,1,0.5800000000000003,0
5,78,119,62,0,0,0,49,0,0,0,0,5,0,error_correctiond3_n5.qasm,normal,0.05,2,0.4350000000000002,0
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.005,0,0.5349999999999998,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.005,1,0.47500000000000003,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.005,2,0.53,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.01,0,0.5549999999999999,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.01,1,0.5099999999999999,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.01,2,0.5049999999999999,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.02,0,0.6,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.02,1,0.5949999999999999,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.02,2,0.595,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.03,0,0.685,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.03,1,0.6400000000000001,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.03,2,0.6699999999999999,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.04,0,0.685,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.04,1,0.7050000000000001,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.04,2,0.73,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.05,0,0.725,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.05,1,0.72,1
3,12,21,1,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_deletion,0.05,2,0.6350000000000001,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.005,0,0.995,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.005,1,1.0,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.005,2,0.9900000000000001,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.01,0,0.9849999999999999,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.01,1,0.98,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.01,2,0.9999999999999999,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.02,0,0.9649999999999999,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.02,1,0.96,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.02,2,0.9699999999999999,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.03,0,0.935,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.03,1,0.985,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.03,2,0.9649999999999999,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.04,0,0.96,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.04,1,0.945,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.04,2,0.94,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.05,0,0.9400000000000001,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.05,1,0.95,1
3,12,23,2,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_insertion,0.05,2,0.95,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.005,0,0.5700000000000001,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.005,1,0.5399999999999999,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.005,2,0.5249999999999999,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.01,0,0.585,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.01,1,0.52,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.01,2,0.61,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.02,0,0.5900000000000001,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.02,1,0.6299999999999999,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.02,2,0.6,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.03,0,0.685,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.03,1,0.6400000000000001,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.03,2,0.6400000000000001,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.04,0,0.67,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.04,1,0.6649999999999999,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.04,2,0.6599999999999999,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.05,0,0.6749999999999999,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.05,1,0.68,1
3,12,22,1,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,gate_substitution,0.05,2,0.7449999999999999,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.005,0,0.9799999999999999,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.005,1,0.9849999999999999,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.005,2,0.9800000000000001,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.01,0,0.965,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.01,1,0.975,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.01,2,0.995,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.02,0,0.96,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.02,1,0.8949999999999999,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.02,2,0.915,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.03,0,0.9299999999999999,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.03,1,0.9,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.03,2,0.935,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.04,0,0.9050000000000001,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.04,1,0.905,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.04,2,0.93,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.05,0,0.8999999999999999,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.05,1,0.8899999999999999,1
3,14,25,4,3,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,multiple_gate_insertion,0.05,2,0.8950000000000001,1
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.005,0,0.07999999999999997,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.005,1,0.06999999999999998,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.005,2,0.040000000000000015,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.01,0,0.15,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.01,1,0.135,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.01,2,0.15500000000000003,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.02,0,0.23999999999999996,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.02,1,0.18999999999999997,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.02,2,0.24999999999999997,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.03,0,0.375,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.03,1,0.38,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.03,2,0.35,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.04,0,0.425,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.04,1,0.44,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.04,2,0.43000000000000005,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.05,0,0.49,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.05,1,0.5900000000000001,0
3,12,22,2,2,0,0,8,0,0,0,0,3,0,fredkin_n3.qasm,normal,0.05,2,0.5,0
2,11,17,10,4,0,0,1,0,0,0,0,2,0,grover_n2.qasm,gate_deletion,0.005,0,0.755,1
2,11,17,10,4,0,0,1,0,0,0,0,2,0,grover_n2.qasm,gate_deletion,0.005,1,0.76,1
2,11,17,10,4,0,0,1,0,0,0,0,2,0,grover_n2.qasm,gate_deletion,0.005,2,0.7949999999999999,1
